# BEAST v10.5.0-beta5 Prerelease #1d511b10c2
# Generated Thu Jan 23 14:55:12 CET 2025 [seed=1737640490054]
# -window -working -options
state	joint	prior	likelihood	rootHeight	age(root)	treeLength	tmrca(untitled0)	age(untitled0)	constant.popSize	kappa	frequencies1	frequencies2	frequencies3	frequencies4	clock.rate	meanRate	treeLikelihood	branchRates	coalescent
6082000	-3864.9475595456456	-166.82186883819014	-3698.1256907074553	287.8867741425331	1735.8611710629464	2158.1715008558967	287.8867741425331	1735.8611710629464	427.64664558631944	4.336287516751249	0.2421041695725846	0.2264361561426917	0.30767389198303985	0.2237857823016846	4.937073145925797E-4	4.937073145925794E-4	-3698.1256907074553	0.0	-158.5481835288496
6083000	-3857.931856317799	-164.45941892903562	-3693.4724373887634	264.36078921765466	1759.3871559878248	1871.0634067518097	264.36078921765466	1759.3871559878248	280.7910085975891	4.476312947044656	0.2460516316378593	0.25188526983704634	0.2842694486482603	0.21779364987683483	6.038746015779709E-4	6.038746015779707E-4	-3693.4724373887634	0.0	-156.47478004573767
6084000	-3863.08078556454	-164.53038785915612	-3698.5503977053836	274.1578030495487	1749.5901421559308	1958.5739584183489	274.1578030495487	1749.5901421559308	440.3391834748328	4.555689049775607	0.2319259486405487	0.2530285146511303	0.3033301283399208	0.21171540836840103	6.008549622033848E-4	6.008549622033851E-4	-3698.5503977053836	0.0	-155.89185909660034
6085000	-3864.9598216333197	-166.5781550458003	-3698.3816665875192	321.65664758423657	1702.091297621243	2237.2687423449897	321.65664758423657	1702.091297621243	419.8442997328659	4.94847196965672	0.2344630658926193	0.2738376187501212	0.306724905246878	0.18497441011038232	5.297196543429375E-4	5.297196543429378E-4	-3698.3816665875192	0.0	-158.01672876569228
6086000	-3865.6365254176167	-172.20827708574447	-3693.428248331872	355.66353285194333	1668.0844123535362	2758.4217271416073	355.66353285194333	1668.0844123535362	628.617261772282	4.807176236112486	0.258024040619268	0.23852787044069446	0.27624059279537794	0.2272074961446605	4.249393918328533E-4	4.2493939183285316E-4	-3693.428248331872	0.0	-163.30251556587757
6087000	-3866.183899779222	-172.52586742744006	-3693.658032351782	336.5965488338991	1687.1513963715804	2621.5155590518552	336.5965488338991	1687.1513963715804	427.70381537674876	4.995329023065133	0.24604471894440966	0.24018014572510124	0.30337303305476127	0.2104021022757287	4.615116647832197E-4	4.6151166478321964E-4	-3693.658032351782	0.0	-164.04842077832987
6088000	-3858.1191727847126	-161.40012681785177	-3696.719045966861	222.23500283833735	1801.5129423671422	1662.1448619707733	222.23500283833735	1801.5129423671422	281.4480539736844	4.680957345874234	0.27136629451175337	0.24018014572510124	0.2943993455852242	0.19405421417792204	6.875649813687358E-4	6.875649813687358E-4	-3696.719045966861	0.0	-153.21584409612484
6089000	-3861.305579276761	-168.10048951422758	-3693.205089762533	264.9059161106196	1758.8420290948598	1990.088807049417	264.9059161106196	1758.8420290948598	730.7290251569453	4.730030331155814	0.2683373699210051	0.24516729273640636	0.28773710856456286	0.19875822877802657	5.365106848868475E-4	5.365106848868476E-4	-3693.205089762533	0.0	-158.78889254560346
6090000	-3871.3704188993765	-181.85071966691675	-3689.51969923246	577.5817643570666	1446.1661808484128	4218.695955369836	577.5817643570666	1446.1661808484128	892.5628796478651	4.748940242124603	0.2390903815516972	0.24516729273640636	0.3124327473127644	0.20330957839913297	2.7484972197602695E-4	2.7484972197602695E-4	-3689.51969923246	0.0	-172.79032609066513
6091000	-3881.29296241923	-186.31555826627599	-3694.977404152954	723.2939545999297	1300.4539906055497	5156.407223434154	723.2939545999297	1300.4539906055497	1051.5558212408696	4.771606316063966	0.2448504904721991	0.25160236951844356	0.28935177296139397	0.21419536704796424	2.1982841759819253E-4	2.1982841759819253E-4	-3694.977404152954	0.0	-177.16396574602632
6092000	-3879.043806174782	-181.42164498148702	-3697.6221611932947	545.6420675755171	1478.1058776299624	4013.4509414580934	545.6420675755171	1478.1058776299624	997.7449735808354	4.818761225775464	0.24116093382158044	0.24569352939417424	0.2793080205453435	0.2338375162389027	2.610735324877756E-4	2.610735324877756E-4	-3697.6221611932947	0.0	-172.23738030553423
6093000	-3907.538239546189	-214.23580530499822	-3693.3024342411904	2057.321462957465	-33.57351775198549	15478.656937018917	2057.321462957465	-33.57351775198549	3775.455147375869	4.818761225775464	0.2688350166252431	0.22841330109670832	0.2793080205453435	0.2234436617327059	7.028881102527857E-5	7.028881102527857E-5	-3693.3024342411904	0.0	-202.23521220087136
6094000	-3894.4181961301265	-200.6697718996134	-3693.748424230513	1205.7183183353056	818.0296268701738	9129.215767886755	1205.7183183353056	818.0296268701738	1994.0487189049697	4.668185792519239	0.26536668639610295	0.2484547561969551	0.26389308723171695	0.22228547017522596	1.2173017761013007E-4	1.2173017761012999E-4	-3693.748424230513	0.0	-190.5694438171816
6095000	-3868.7384945700724	-174.59416117089788	-3694.1443333991747	390.4777154963253	1633.2702297091541	2927.4640056943326	390.4777154963253	1633.2702297091541	788.0290494496019	4.512385526600396	0.26536668639610295	0.24147562196661457	0.2745962239482356	0.21856146768904783	3.9052187318588174E-4	3.9052187318588174E-4	-3694.1443333991747	0.0	-165.4891877941002
6096000	-3861.154464255456	-165.5985633760028	-3695.555900879453	246.4779621971274	1777.269983008352	1981.20677385363	246.4779621971274	1777.269983008352	382.4360254669454	4.8159931952032435	0.25687448120324535	0.26280194207174573	0.27590144557540397	0.2044221311496058	5.724184928415556E-4	5.724184928415559E-4	-3695.555900879453	0.0	-157.15658969206743
6097000	-3852.332419492514	-155.4845145591795	-3696.8479049333346	153.5400141415602	1870.2079310639192	1215.2869303403643	153.5400141415602	1870.2079310639192	185.69813125128755	4.995414105465649	0.25075330609994706	0.2395454359330731	0.3073680931696468	0.2023331647973339	8.217901637842779E-4	8.217901637842775E-4	-3696.8479049333346	0.0	-147.6207982352445
6098000	-3836.0815374429267	-146.6317651842972	-3689.4497722586293	122.75619907868706	1900.9917461267923	877.4141729638122	122.75619907868706	1900.9917461267923	146.54419560040517	5.511092449366242	0.25393566332259987	0.23117946321129498	0.28848495733792917	0.22639991612817684	0.0013228366408256247	0.0013228366408256245	-3689.4497722586293	0.0	-138.34130217857836
6099000	-3851.2722272953706	-152.31050767911165	-3698.961719616259	157.87596495534473	1865.8719802501348	1132.5421206664757	157.87596495534473	1865.8719802501348	269.962208178667	4.984656212966962	0.25864919738573583	0.23117946321129498	0.2837714232747932	0.22639991612817684	0.0010593082294203084	0.0010593082294203086	-3698.961719616259	0.0	-143.6285346671464
6100000	-3853.703461460933	-151.5282447624841	-3702.175216698449	132.61294415669852	1891.1350010487809	1031.2906261304274	132.61294415669852	1891.1350010487809	155.28524071964088	4.327067890243619	0.25272322312012985	0.2407617018902561	0.2817557119120198	0.22475936307759511	0.0011238990520500806	0.0011238990520500806	-3702.175216698449	0.0	-143.66760971471072
6101000	-3835.631797650473	-146.07180671912374	-3689.559990931349	116.49672158420326	1907.2512236212763	872.6161449485296	116.49672158420326	1907.2512236212763	154.35518560792528	4.905006726976739	0.24926722245562946	0.24648162968346468	0.2778522921189349	0.22639885574197183	0.0013357982945146028	0.0013357982945146026	-3689.559990931349	0.0	-137.87393673711014
6102000	-3836.4592658210363	-141.66225185219713	-3694.797013968839	88.44349542259208	1935.3044497828873	704.9853800241411	88.44349542259208	1935.3044497828873	153.31724913408405	4.511183612960978	0.24353291345481343	0.24332640528568514	0.28404214114514525	0.22909854011435707	0.001582531924500473	0.0015825319245004728	-3694.797013968839	0.0	-133.44380250348033
6103000	-3846.767117064426	-148.38635307558982	-3698.3807639888364	124.98667958132918	1898.7612656241504	933.345406972354	124.98667958132918	1898.7612656241504	225.23920378192963	4.855158501837142	0.24045629315146783	0.26258917355259664	0.28875910548348044	0.208195427812456	0.0012358576416491745	0.001235857641649174	-3698.3807639888364	0.0	-139.838789294535
6104000	-3834.074080785002	-141.7012356452163	-3692.3728451397856	104.76942504738945	1918.97852015809	748.1032881128307	104.76942504738945	1918.97852015809	155.25147815385384	4.770238094297298	0.2437650551577708	0.26833437878658556	0.26570458307503175	0.2221959829806128	0.0014513189201743775	0.001451318920174378	-3692.3728451397856	0.0	-133.49627525061027
6105000	-3842.8080291879323	-148.80245486418028	-3694.005574323752	149.87290699645337	1873.8750382090261	998.4842114886741	149.87290699645337	1873.8750382090261	253.5456622762421	5.412175782137424	0.26706902558227485	0.24509050897232107	0.2724671873975178	0.21537327804788717	0.0011253092696998151	0.0011253092696998151	-3694.005574323752	0.0	-140.06608279422264
6106000	-3845.716032126526	-150.87473853885774	-3694.841293587668	163.94183053281955	1859.80611467266	1121.8711191807565	163.94183053281955	1859.80611467266	238.13071638053347	4.931704169755626	0.2548232929856597	0.23659374382902817	0.29093419209886967	0.2176487710864434	0.0010183241541036178	0.001018324154103618	-3694.841293587668	0.0	-142.43699988633296
6107000	-3843.4512449577005	-145.49268219159922	-3697.9585627661013	113.02024311316127	1910.7277020923182	847.6442661162313	113.02024311316127	1910.7277020923182	174.2654077218136	5.689211059971549	0.24643450635139405	0.22929791023786264	0.3045720973131683	0.21969548609757591	0.0012940280718396018	0.0012940280718396022	-3697.9585627661013	0.0	-137.0124487000467
6108000	-3852.966355215669	-149.23315720546668	-3703.733198010202	126.53802727377486	1897.2099179317047	956.7334562138478	126.53802727377486	1897.2099179317047	288.5873692188995	5.714278686416332	0.27961328031912824	0.24403962164486395	0.2806206461738703	0.19572645186213838	0.001172763425005182	0.0011727634250051821	-3703.733198010202	0.0	-140.21279079904997
6109000	-3849.029655915705	-150.5147612049025	-3698.5148947108023	154.67858632900953	1869.06935887647	1053.3215653760674	154.67858632900953	1869.06935887647	168.3704999660674	4.550736871452776	0.24759928728665417	0.2397068801996665	0.2806206461738703	0.23207318633980992	0.0011355600328604722	0.0011355600328604722	-3698.5148947108023	0.0	-142.4623759740953
6110000	-3860.859191588686	-168.91707535263134	-3691.9421162360545	286.325353706265	1737.4225914992144	2146.9018601765088	286.325353706265	1737.4225914992144	685.3547288707617	4.976799512813203	0.24601122699386457	0.25487756275527096	0.3066498469216206	0.19246136332924468	5.597069306728694E-4	5.597069306728693E-4	-3691.9421162360545	0.0	-159.52801055872587
6111000	-3862.8665666353613	-167.50039624500272	-3695.3661703903585	292.7597726229384	1730.9881725825412	2197.116662226365	292.7597726229384	1730.9881725825412	531.2858414867253	4.299662451130864	0.2621231489668111	0.2448895758819266	0.27721607239806934	0.21577120275319372	4.903487822599411E-4	4.903487822599409E-4	-3695.3661703903585	0.0	-158.91778687971822
6112000	-3866.2964180549875	-172.5798586603636	-3693.716559394624	381.4473985771858	1642.3005466282937	2798.3753694240636	381.4473985771858	1642.3005466282937	719.76827648385	4.69267140761906	0.2764385068606768	0.21906375890758994	0.30485491355959926	0.19964282067213474	3.844802935452687E-4	3.844802935452687E-4	-3693.716559394624	0.0	-163.63385192990037
6113000	-3874.200488376252	-178.72946573038558	-3695.4710226458665	443.3842540072519	1580.3636911982276	3390.3577621703002	443.3842540072519	1580.3636911982276	1100.6708920542173	4.307906868077333	0.2458601530725943	0.21906375890758994	0.30485491355959926	0.23022117446021723	3.419997589803041E-4	3.4199975898030396E-4	-3695.4710226458665	0.0	-169.16224591363112
6114000	-3858.6610222196427	-166.2030644005442	-3692.4579578190987	248.4505671727814	1775.2973780326981	2023.967551675317	248.4505671727814	1775.2973780326981	449.4210954098834	4.587787041486131	0.2650667231971834	0.23069069769075606	0.28033522422144	0.22390735489062125	5.525346333293861E-4	5.525346333293863E-4	-3692.4579578190987	0.0	-157.6425490598986
6115000	-3861.392460293871	-168.2964046373428	-3693.0960556565283	292.1470047552078	1731.6009404502718	2232.040988045722	292.1470047552078	1731.6009404502718	471.5292880817242	4.6067905388892925	0.2313893545076334	0.23507222153144036	0.3116735026420542	0.22186492131887273	5.299332278991912E-4	5.299332278991911E-4	-3693.0960556565283	0.0	-159.6655748184451
6116000	-3866.0645091094375	-172.66248411311585	-3693.4020249963214	347.4136012270149	1676.3343439784646	2628.201360875393	347.4136012270149	1676.3343439784646	761.5573521805309	4.871020190538494	0.235495839487126	0.2310055254772102	0.3116735026420542	0.2218251323936103	4.377455302659188E-4	4.3774553026591887E-4	-3693.4020249963214	0.0	-163.3967218289213
6117000	-3868.5133928372024	-169.3347545426014	-3699.178638294601	326.45032759392853	1697.297617611551	2430.751342253579	326.45032759392853	1697.297617611551	508.9090122314986	4.568559926282332	0.26689925294587546	0.2532269200136645	0.2764450372417689	0.20342878979869183	4.5394730138469065E-4	4.539473013846909E-4	-3699.178638294601	0.0	-160.8008845545111
6118000	-3878.52983416674	-185.9618201011845	-3692.5680140655554	640.9678081647422	1382.7801370407374	4920.4566462885405	640.9678081647422	1382.7801370407374	1010.6107609576873	4.714468037161435	0.24454252528516626	0.22877054876332753	0.3072350287909911	0.21945189716051577	2.1914005473145886E-4	2.191400547314587E-4	-3692.5680140655554	0.0	-176.94059212023447
6119000	-3885.398445656709	-193.93220994303917	-3691.46623571367	872.6088721932408	1151.1390730122387	6701.149951360848	872.6088721932408	1151.1390730122387	1168.0581530079744	4.912914625539843	0.25327487698387263	0.23592890681002995	0.2881779856214156	0.22261823058468247	1.6170581283313522E-4	1.6170581283313522E-4	-3691.46623571367	0.0	-184.8536453604433
6120000	-3857.6654387634767	-161.10877777355446	-3696.5566609899224	205.8602645793701	1817.8876806261094	1592.050862743919	205.8602645793701	1817.8876806261094	272.9768689578453	5.286247748903093	0.2620045425368123	0.25639267901974966	0.27767623112113116	0.2039265473223075	7.119923586961151E-4	7.119923586961153E-4	-3696.5566609899224	0.0	-152.7651648846154
6121000	-3900.2856304741595	-201.95330336106906	-3698.3323271130903	1270.3211061967825	753.426839008697	9461.59133048343	1270.3211061967825	753.426839008697	2290.1174843008935	5.484516388036225	0.2239395353206624	0.25639267901974966	0.31574123833728107	0.2039265473223075	1.1633927775590604E-4	1.1633927775590606E-4	-3698.3323271130903	0.0	-191.24443851555696
6122000	-3893.468490711601	-196.64155000045292	-3696.8269407111484	1153.9390434027596	869.8089018027199	8067.54365557023	1153.9390434027596	869.8089018027199	1323.3400745912202	5.164506202313204	0.24341950877495788	0.2702147237412813	0.2942252944373555	0.1921404730464059	1.3291437495765264E-4	1.3291437495765264E-4	-3696.8269407111484	0.0	-187.41549811478635
6123000	-3888.3465708081503	-193.22179089512633	-3695.124779913024	855.8985510096193	1167.8493941958602	6712.887989490075	855.8985510096193	1167.8493941958602	1415.5991142132802	5.001209546540509	0.2539498366156298	0.23529069364588534	0.30505765620331227	0.20570181353517333	1.4761649570581924E-4	1.476164957058193E-4	-3695.124779913024	0.0	-183.8181436655038
6124000	-3892.065669687469	-197.6780714405798	-3694.387598246889	1019.1349593606467	1004.6129858448328	7830.636995912944	1019.1349593606467	1004.6129858448328	2005.8447808069116	4.058038390016046	0.24866602312324979	0.22636464628057704	0.30505765620331227	0.2199116743928617	1.4122526713635563E-4	1.4122526713635568E-4	-3694.387598246889	0.0	-187.5967496309822
6125000	-3883.5002797583184	-196.066084712136	-3687.4341950461826	1003.9181760370104	1019.829769168469	7503.838368972458	1003.9181760370104	1019.829769168469	1354.965544136211	5.359084344305463	0.23221542175254237	0.25354768993773497	0.2922800319475541	0.22195685636216939	1.5435923033674538E-4	1.543592303367453E-4	-3687.4341950461826	0.0	-186.53520109517885
6126000	-3893.714146692504	-201.4239166526863	-3692.2902300398177	1318.173115642165	705.5748295633146	9641.513643708913	1318.173115642165	705.5748295633146	2093.957833147201	4.575269297096397	0.23221542175254237	0.23651063928558075	0.30774188087513266	0.22353205808674506	1.1881037736178121E-4	1.1881037736178124E-4	-3692.2902300398177	0.0	-191.2070007014256
6127000	-3886.052713998379	-198.40625830348145	-3687.6464556948977	1123.612765123113	900.1351800823666	8065.119448516235	1123.612765123113	900.1351800823666	2325.7052802426197	5.351756505394063	0.2676218443071778	0.22592762220605822	0.2829184754000197	0.22353205808674506	1.4445245471806888E-4	1.444524547180689E-4	-3687.6464556948977	0.0	-187.42938342012857
6128000	-3881.1036096554913	-183.11550407753623	-3697.988105577955	523.5012464415329	1500.2466987639466	4173.1858912898815	523.5012464415329	1500.2466987639466	978.4021426997117	5.567344389663756	0.2363110098502581	0.25686085765484346	0.2829184754000197	0.22390965709487953	3.032593267711168E-4	3.032593267711168E-4	-3697.988105577955	0.0	-173.4930248767699
6129000	-3873.8090390857287	-183.3411165228972	-3690.4679225628315	551.0612977468884	1472.686647458591	4312.382228760408	551.0612977468884	1472.686647458591	720.583774686155	5.150915457693129	0.25727132409239806	0.2330464523907317	0.3201943600299005	0.1894878634869705	2.5130993806711196E-4	2.5130993806711196E-4	-3690.4679225628315	0.0	-174.68565854464438
6130000	-3875.486568088312	-185.55464335554763	-3689.9319247327644	583.0051308357639	1440.7428143697157	4603.862414704995	583.0051308357639	1440.7428143697157	1269.6628132827416	5.4918424339532	0.237566085361516	0.24183155285404345	0.3227523558015199	0.19785000598292138	2.439746700662631E-4	2.4397467006626307E-4	-3689.9319247327644	0.0	-175.70063952363054
6131000	-3852.2819905317097	-160.32728376559595	-3691.9547067661138	219.8668874657018	1803.8810577397776	1597.0543165782876	219.8668874657018	1803.8810577397776	311.74162695769786	5.469455236260877	0.22645554817862837	0.2672125154318564	0.2886560604290559	0.21767587596046004	6.987287437595614E-4	6.987287437595616E-4	-3691.9547067661138	0.0	-151.79189825196443
6132000	-3847.6650478330525	-156.9417658587202	-3690.723281974332	194.48136475976906	1829.2665804457104	1428.434492115036	194.48136475976906	1829.2665804457104	289.32200066156815	4.3886791290189455	0.26940270340473654	0.23899084921589145	0.27204300882671073	0.21956343855266197	7.764851876762411E-4	7.764851876762412E-4	-3690.723281974332	0.0	-148.70471429893226
6133000	-3857.012689582886	-164.41385469239674	-3692.5988348904893	260.429609924252	1763.3183352812275	1877.8469205968454	260.429609924252	1763.3183352812275	521.9918508697124	5.259100012394851	0.2475215491833353	0.24035474545399726	0.2876851027442131	0.22443860261845505	6.120286629034639E-4	6.12028662903464E-4	-3692.5988348904893	0.0	-155.32336949242728
6134000	-3853.3368006844285	-152.60618156508855	-3700.7306191193397	147.98134748728955	1875.76659771819	1095.8782538430212	147.98134748728955	1875.76659771819	312.3428143395038	5.238716305619973	0.24863330466407532	0.2321048866647183	0.2943880855145279	0.22487372315667922	0.0010568877694713376	0.0010568877694713376	-3700.7306191193397	0.0	-143.6925399257889
6135000	-3841.3790293366856	-140.21564613186592	-3701.1633832048196	96.60272422866508	1927.1452209768145	695.441672419171	96.60272422866508	1927.1452209768145	152.3688918043819	5.3996177409560655	0.26365551185046876	0.2173422749764786	0.30426830020697754	0.2147339129660758	0.0015600499249886234	0.0015600499249886237	-3701.1633832048196	0.0	-131.7870304225907
6136000	-3832.1048335597666	-140.7734232324156	-3691.331410327351	99.9399358413571	1923.8080093641224	717.0884076796473	99.9399358413571	1923.8080093641224	148.98215629672563	4.635890379912915	0.26180396027385594	0.2421424399630569	0.2735795311025495	0.2224740686605384	0.001475345082546937	0.0014753450825469373	-3691.331410327351	0.0	-132.65290303208445
6137000	-3829.693625919648	-133.17183654916266	-3696.5217893704857	80.37941764834854	1943.3685275571308	527.7812798935041	80.37941764834854	1943.3685275571308	104.0086873912104	5.20665406978771	0.2595683748545124	0.21180664491114176	0.31219546180684776	0.21642951842749883	0.0020836460263197664	0.002083646026319767	-3696.5217893704857	0.0	-124.92756192028388
6138000	-3827.8854755462366	-133.16222329151074	-3694.723252254726	69.74672093218206	1954.0012242732973	500.60268953112217	69.74672093218206	1954.0012242732973	131.172542258301	4.005449913804572	0.2436797420939695	0.25331352008531793	0.27946498728862124	0.22354175053209208	0.002239198422945153	0.0022391984229451533	-3694.723252254726	0.0	-124.92467118965187
6139000	-3833.359456837647	-138.18094473722056	-3695.1785121004264	85.81925773965784	1937.9286874658217	612.4076462624253	85.81925773965784	1937.9286874658217	149.0925655968225	5.200382895119973	0.2523657417119358	0.22181823679719861	0.30501481965863536	0.22080120183223098	0.0018587257424761859	0.0018587257424761854	-3695.1785121004264	0.0	-129.62644306503503
6140000	-3837.029653805105	-137.84994244672666	-3699.1797113583784	80.12304795062755	1943.624897254852	610.6311165390691	80.12304795062755	1943.624897254852	129.9410097471132	4.729201395386628	0.2502157565707771	0.24809162568016516	0.28089141591682754	0.22080120183223098	0.001930420296748244	0.001930420296748244	-3699.1797113583784	0.0	-129.52261122525803
6141000	-3837.8950295605578	-147.2639178156164	-3690.6311117449413	131.46263773246568	1892.2853074730137	928.0349093590188	131.46263773246568	1892.2853074730137	150.76042062528518	5.035129610106586	0.24564354956740272	0.24510247086900203	0.281403076232231	0.22785090333136507	0.0012606828525714756	0.0012606828525714756	-3690.6311117449413	0.0	-139.11229636074657
6142000	-3842.096596325817	-147.02181501567046	-3695.074781310146	110.66338814355532	1913.0845570619242	901.3783034588903	110.66338814355532	1913.0845570619242	231.92880604589246	4.593913511436362	0.26046365353798123	0.23258637074042468	0.281403076232231	0.22554689948936385	0.0011894680363573372	0.0011894680363573366	-3695.074781310146	0.0	-138.5962120307836
6143000	-3878.560748514781	-178.77911780537053	-3699.781630709411	455.0423563545579	1568.7055888509217	3411.466487268473	455.0423563545579	1568.7055888509217	995.8948452123419	5.47172357196322	0.24941473532413078	0.2315379205102249	0.323321081913672	0.1957262622519732	3.1680526834838407E-4	3.16805268348384E-4	-3699.781630709411	0.0	-169.20878889694447
6144000	-3861.394238086019	-171.91789589461817	-3689.476342191401	293.17264368999463	1730.5753015154849	2212.0639835484953	293.17264368999463	1730.5753015154849	923.0124952559631	5.469593896547202	0.25235810416465443	0.2661204209152836	0.275287323647366	0.2062341512726968	5.118567060856653E-4	5.118567060856653E-4	-3689.476342191401	0.0	-161.9889597196272
6145000	-3858.8712595392867	-162.56918910440973	-3696.302070434877	226.28437350670652	1797.463571698773	1752.7462131919565	226.28437350670652	1797.463571698773	470.8908180607803	5.009019649317878	0.2355338544134647	0.22308742967400896	0.3189295620910659	0.2224491538214613	6.773611637526003E-4	6.773611637526003E-4	-3696.302070434877	0.0	-153.5781358766495
6146000	-3881.3235455980525	-185.67834872680086	-3695.6451968712518	607.7909931604503	1415.956952045029	4658.044157379789	607.7909931604503	1415.956952045029	774.6604500237504	4.712123964594323	0.25939790473478536	0.25571087933374725	0.2694456023179444	0.21544561361352385	2.2307148474028747E-4	2.230714847402875E-4	-3695.6451968712518	0.0	-177.16226187472986
6147000	-3870.4250106006143	-181.2586783186515	-3689.1663322819627	479.01141527302656	1544.7365299324529	3860.6062680019363	479.01141527302656	1544.7365299324529	946.3098851929255	4.897514415691585	0.24093532677010526	0.23827121909413795	0.3053478405222338	0.21544561361352385	3.0196896496960835E-4	3.019689649696084E-4	-3689.1663322819627	0.0	-171.9463363939668
6148000	-3875.7497675739883	-182.4615300885355	-3693.2882374854526	616.3482276263624	1407.3997175791171	4322.611032015431	616.3482276263624	1407.3997175791171	765.482715890299	4.444809815074486	0.24093532677010526	0.25914602134790327	0.2925786569492697	0.20733999493272265	2.818966521622396E-4	2.818966521622398E-4	-3693.2882374854526	0.0	-173.7105551398053
6149000	-3881.7756662673114	-195.71542219939505	-3686.0602440679163	889.2148580270398	1134.5330871784397	7237.517914149033	889.2148580270398	1134.5330871784397	1833.4769058220336	4.6999083085101185	0.25594490198820385	0.24130592384468136	0.2925786569492697	0.21017051721784596	1.5098840363165006E-4	1.5098840363165003E-4	-3686.0602440679163	0.0	-185.64512488807873
6150000	-3906.131191082042	-210.7272229840203	-3695.4039680980213	1766.257340068061	257.49060513741847	13375.609831304346	1766.257340068061	257.49060513741847	2554.060272432928	4.774017947444117	0.2643641174707017	0.23462955852882086	0.297477607596114	0.20352871640436426	8.846615826268277E-5	8.846615826268276E-5	-3695.4039680980213	0.0	-200.06785859692894
6151000	-3904.4559654647837	-214.65437997411524	-3689.8015854906685	2344.355335371111	-320.6073901656314	16912.86618246391	2344.355335371111	-320.6073901656314	3029.3535911524455	4.778826035703034	0.25099104195212174	0.23667578387980298	0.28826399069535336	0.22406918347272278	6.96587140524106E-5	6.96587140524106E-5	-3689.8015854906685	0.0	-203.58984557214663
6152000	-3881.5325476924595	-193.34679386490532	-3688.185753827554	853.3008482733585	1170.447096932121	6444.17101214229	853.3008482733585	1170.447096932121	1817.6857843885268	4.755065241770899	0.24536278797231167	0.2613318733564158	0.2825316305929477	0.21077370807832568	1.7268764583294003E-4	1.726876458329401E-4	-3688.185753827554	0.0	-183.1398901228875
6153000	-3887.8281833654046	-189.25165152651815	-3698.5765318388862	628.8252349031892	1394.9227103022904	5284.582716912815	628.8252349031892	1394.9227103022904	1038.501919261763	5.6236422701948845	0.25968057707400033	0.22917024554884452	0.3003754692988303	0.21077370807832568	2.1502013875918775E-4	2.1502013875918775E-4	-3698.5765318388862	0.0	-179.9140593372924
6154000	-3867.612320618374	-180.19728391808263	-3687.4150367002912	480.91294654233633	1542.834998663143	3764.643527969645	480.91294654233633	1542.834998663143	732.6191931287268	4.616251474213887	0.2582143404422559	0.22800066593936089	0.29085560249236475	0.22292939112601934	3.1050634970179546E-4	3.1050634970179557E-4	-3687.4150367002912	0.0	-171.40494309683987
6155000	-3864.317001727112	-163.83833375922055	-3700.4786679678914	249.98484009982596	1773.7631051056535	1931.517548132418	249.98484009982596	1773.7631051056535	361.0970013053474	5.057769555684523	0.26571502366263083	0.23946855404856907	0.29085560249236475	0.2039608197964362	5.708910233988462E-4	5.708910233988462E-4	-3700.4786679678914	0.0	-155.42740466122117
6156000	-3860.2899204155624	-169.63371530005355	-3690.656205115509	335.8904920958194	1687.8574531096601	2492.101312104584	335.8904920958194	1687.8574531096601	444.7999391559725	5.046272464249546	0.260957327355569	0.23714854806851254	0.28699632027645455	0.21489780429946476	4.6814812477233373E-4	4.6814812477233406E-4	-3690.656205115509	0.0	-161.09662260805777
6157000	-3853.6153058902764	-164.27647212400902	-3689.3388337662673	235.13696298100137	1788.610982224478	1894.1320886341298	235.13696298100137	1788.610982224478	423.9407452542483	5.551364403765092	0.24444245104542656	0.24457389826695855	0.296085846388151	0.21489780429946476	5.600830291251541E-4	5.600830291251542E-4	-3689.3388337662673	0.0	-155.55111416529044
6158000	-3867.13257988358	-174.5348219486578	-3692.5977579349224	375.8681788186994	1647.8797663867801	2954.2449179311557	375.8681788186994	1647.8797663867801	610.4036479233313	5.252148307637598	0.27004147313420973	0.2327503830685844	0.2704868242993678	0.2267213194978389	3.7306432094703153E-4	3.7306432094703164E-4	-3692.5977579349224	0.0	-165.72273929299152
6159000	-3876.799791965455	-179.9197819861545	-3696.8800099793	455.5262171706374	1568.221728034842	3322.7778670001876	455.5262171706374	1568.221728034842	1240.3654933597168	5.419673585037451	0.2554171519782346	0.24954034672265224	0.28350686869242603	0.21153563260668806	3.082694260204013E-4	3.082694260204013E-4	-3696.8800099793	0.0	-169.9564363637301
6160000	-3858.67381072854	-167.94380402459325	-3690.730006703947	309.3461084142855	1714.401836791194	2244.8595909770256	309.3461084142855	1714.401836791194	588.7826179757483	5.172962041533946	0.24773259141893167	0.2496449696428623	0.2723230691988494	0.2302993697393575	5.17523079772259E-4	5.175230797722593E-4	-3690.730006703947	0.0	-158.85029640546168
6161000	-3862.31444724098	-172.4591018216971	-3689.855345419283	347.6028257153904	1676.1451194900892	2710.9099825591907	347.6028257153904	1676.1451194900892	506.8011226319547	4.989144219122943	0.24164548193383628	0.2496449696428623	0.29012572761656835	0.21858382080673394	4.0431088644705845E-4	4.0431088644705845E-4	-3689.855345419283	0.0	-163.9314977761958
6162000	-3876.953865263682	-186.19267540269345	-3690.7611898609885	659.9376175890612	1363.8103276164184	4927.458736407605	659.9376175890612	1363.8103276164184	1196.344934499335	4.597544154351121	0.26640098111406496	0.23670466280090324	0.27626805247857944	0.22062630360645322	2.2939199716157162E-4	2.2939199716157172E-4	-3690.7611898609885	0.0	-176.7767279925749
